store,category,brand,model_name,variant,ram,storage,price,price_text,price_type,currency,product_url,source_url,in_stock,scraped_at
GadgetByte Nepal,Mobiles,Infinix,Infinix Note 60 Pro,8GB/256GB,8GB,256GB,59999,"Rs. 59,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-note-60-pro-price-in-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041964+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Note 60 Pro,12GB/256GB,12GB,256GB,66999,"Rs. 66,999 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-note-60-pro-price-in-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.042021+00:00
GadgetByte Nepal,Mobiles,ZTE,ZTE Blade A35e,2GB/64GB,2GB,64GB,10499,"Rs. 10,499 (2/64GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-a35e-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.574810+00:00
GadgetByte Nepal,Mobiles,ZTE,ZTE Blade A55,4GB/64GB,4GB,64GB,11999,"Rs. 11,999 (4/64GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-a55-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575001+00:00
GadgetByte Nepal,Mobiles,ZTE,ZTE Blade A55,4GB/128GB,4GB,128GB,12999,"Rs. 12,999 (4/128GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-a55-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575066+00:00
GadgetByte Nepal,Mobiles,ZTE,ZTE Blade A75,4GB/256GB,4GB,256GB,13999,"Rs. 13,999 (4/256GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-a75-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575192+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia A36,4GB/64GB,4GB,64GB,15999,"Rs. 15,999 (4/64GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-nubia-a36-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575313+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia A56,4GB/128GB,4GB,128GB,16999,"Rs. 16,999 (4/128GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-nubia-a56-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575430+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V70 Max,6GB/128GB,6GB,128GB,15999,"Rs. 15,999 (6/128GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-v70-max-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575544+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V70,6GB/128GB,6GB,128GB,15999,"Rs. 15,999 (6/128GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-v70-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575656+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V70,8GB/128GB,8GB,128GB,16999,"Rs. 16,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-v70-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575708+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V70,8GB/256GB,8GB,256GB,18999,"Rs. 18,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/zte-blade-v70-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.575756+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V80 Max,8GB/128GB,8GB,128GB,23999,"Rs. 23,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/nubia-v80-max-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576159+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V80 Max,8GB/256GB,8GB,256GB,26999,"Rs. 26,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nubia-v80-max-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576286+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V80 Design,8GB/128GB,8GB,128GB,24999,"Rs. 24,999 (8/128GB)",exact,NPR,https://gadgetbytenepal.com/nubia-v80-design-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576449+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia V80 Design,8GB/256GB,8GB,256GB,27999,"Rs. 27,999 (8/256GB)",exact,NPR,https://gadgetbytenepal.com/nubia-v80-design-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576512+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia Air,8GB/256GB,8GB,256GB,33999,"Rs. 33,999 (8/256GB)",exact,NPR,https://gadgetbytenepal.com/nubia-air-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576644+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia Neo 3 GT,12GB/256GB,12GB,256GB,36999,"Rs. 36,999 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nubia-neo-3-gt-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576781+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia Neo 5 5G,8GB/256GB,8GB,256GB,55999,"Rs. 55,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nubia-neo-5-5g-price-in-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.576912+00:00
GadgetByte Nepal,Mobiles,ZTE,Nubia Neo 5 GT,12GB/256GB,12GB,256GB,77999,"Rs. 77,999 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nubia-neo-5-gt-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.577047+00:00
GadgetByte Nepal,Mobiles,ZTE,RedMagic 11 Pro,16GB/512GB,16GB,512GB,164999,"Rs. 164,999 (16/512GB)",exact,NPR,https://www.gadgetbytenepal.com/redmagic-11-pro-price-nepal/,https://www.gadgetbytenepal.com/zte-mobiles-price-nepal/,,2026-07-03T03:45:02.577180+00:00
GadgetByte Nepal,Mobiles,AI Plus,Ai+ Pulse,4GB/64GB,4GB,64GB,14999,"NPR 14,999",exact,NPR,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,,2026-07-03T03:45:03.672019+00:00
GadgetByte Nepal,Mobiles,AI Plus,Ai+ Pulse,6GB/128GB,6GB,128GB,16499,"NPR 16,499",exact,NPR,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,,2026-07-03T03:45:03.672265+00:00
GadgetByte Nepal,Mobiles,AI Plus,Ai+ Nova 5G,6GB/128GB,6GB,128GB,18499,"NPR 18,499",exact,NPR,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,,2026-07-03T03:45:03.672462+00:00
GadgetByte Nepal,Mobiles,AI Plus,Ai+ Nova 5G,8GB/128GB,8GB,128GB,21999,"NPR 21,999",exact,NPR,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,,2026-07-03T03:45:03.672628+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark Go 2,4GB/64GB,4GB,64GB,16000,"Rs. 16,000 (4/64GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-go-2-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.004271+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark Go 2,4GB/128GB,4GB,128GB,17500,"Rs. 17,500 (4/128GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-go-2-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.004420+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark Go 3,4GB/64GB,4GB,64GB,18999,"Rs. 18,999 (4/64GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-go-3-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.005113+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark Go 3,4GB/128GB,4GB,128GB,19999,"Rs. 19,999 (4/128GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-go-3-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.005347+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 30C,6GB/128GB,6GB,128GB,16490,"Rs. 16,490 (6/128GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-30c-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.005741+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 30C,8GB/256GB,8GB,256GB,19990,"Rs. 19,990 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-30c-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.005889+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 30,8GB/256GB,8GB,256GB,22490,"Rs. 22,490 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-30-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.006195+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 40,6GB/128GB,6GB,128GB,18999,"Rs. 18,999 (6/128GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-40-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.006709+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 40,8GB/256GB,8GB,256GB,24999,"Rs. 24,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-40-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.006869+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 50,6GB/128GB,6GB,128GB,26999,"Rs. 26,999 (6/128GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-50-4g-price-in-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.007216+00:00
GadgetByte Nepal,Mobiles,Tecno,Spark 40 Pro,8GB/256GB,8GB,256GB,33999,"Rs. 33,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-spark-40-pro-price-nepal-2/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.007883+00:00
GadgetByte Nepal,Mobiles,Tecno,Pova 6,12GB/256GB,12GB,256GB,34990,"Rs. 34,990 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-pova-6-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.008348+00:00
GadgetByte Nepal,Mobiles,Tecno,Pova Curve 2 5G,8GB/256GB,8GB,256GB,52999,"Rs. 52,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/tecno-pova-curve-2-price-nepal/,https://www.gadgetbytenepal.com/tecno-mobiles-price-nepal/,,2026-07-03T03:45:05.008729+00:00
